sku,name,shortDescription,longDescription,tags,categories,attributes,attributeValues,filters,ragularPrice,quantity,manageStock,shippingWeight,thumbnails,image,status,stockStatus
SKU43,Duchess Stretch,"Silk satin is a fluid fabric with a lustrous face, which makes it a very popular fabric.","Silk satin is a fluid fabric with a lustrous face, which makes it a very popular fabric.","Silk, Satin, Stretch , Bestsellers, Trending,womenswear, dresses,blouses,",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Duchess_Stretch|| Plain|| Grey|| Duchess Silk Stretch_L17766950|| 56|| Silk|| Lightweight || great for draping.,Silk||Blends||Blouses||Dresses||Stretch,1800,5,no,1.7,L17766950_64.0.jpg|| L17766950_64.1.jpg,L17766950_64.0.jpg,live,in
SKU44,Duchess Stretch,"Silk satin is a fluid fabric with a lustrous face, which makes it a very popular fabric.","Silk satin is a fluid fabric with a lustrous face, which makes it a very popular fabric.","Silk, Satin, Stretch , Bestsellers, Trending,womenswear, dresses,blouses,",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Duchess_Stretch|| Plain|| Red|| Duchess Silk Stretch_L17766950|| 56|| Silk|| Lightweight || great for draping.,Silk||Blends||Blouses||Dresses||Stretch,1800,5,no,1.7,L17766950_05.0.jpg|| L17766950_05.1.jpg,L17766950_05.0.jpg,live,in
SKU45,Duchess Stretch,"Silk satin is a fluid fabric with a lustrous face, which makes it a very popular fabric.","Silk satin is a fluid fabric with a lustrous face, which makes it a very popular fabric.","Silk, Satin, Stretch , Bestsellers, Trending,womenswear, dresses,blouses,",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Duchess_Stretch|| Plain|| Black|| Duchess Silk Stretch_L17766950|| 56|| Silk|| Lightweight || great for draping.,Silk||Blends||Blouses||Dresses||Stretch,1800,5,no,1.7,L17766950_Black(Ner.0.jpg|| L17766950_Black(Ner.1.jpg,"L17766950_Black(Ner.0.jpg,",live,in
SKU46,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| 21|| Silk Chiffon Shaded_364|| 58|| Silk|| Lightweight || great for draping.,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,1600,18.7,no,0.9,364_21.0.jpg|| 364_21.1.jpg,364_21.0.jpg,live,in
SKU47,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| 60|| Silk Chiffon Shaded_364|| 58|| Silk|| Lightweight || great for draping.,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,1600,18.7,no,0.9,364_60.0.jpg|| 364_60.1.jpg,364_60.0.jpg,live,in
SKU48,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Plain Dyed, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Blue|| Linen_403|| 58|| Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,299,4.1,no,3.95,403_135.0.jpg|| 403_135.1.jpg,403_135.0.jpg,live,in
SKU49,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Plain Dyed, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Brown|| Linen_403|| 58|| Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,299,4.1,no,3.95,403_Brown.0.jpg|| 403_Brown.1.jpg,403_Brown.0.jpg,live,in
SKU50,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Plain Dyed, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Blue|| Linen_403|| 58|| Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,299,4.1,no,3.95,403_136.0.jpg|| 403_136.1.jpg,403_136.0.jpg,live,in
SKU51,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Plain Dyed, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| White|| Plain Linen_Original|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,650,11,no,1.85,original_white-266.0.jpg|| original_white-266.1.jpg,original_white-266.0.jpg,live,in
SKU52,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Plain Dyed, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Green|| Plain Linen_Original|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,650,11,no,1.85,original_milk-8201.0.jpg|| original_milk-8201.1.jpg,original_milk-8201.0.jpg,live,in
SKU53,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Plain Dyed, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Blue|| Plain Linen_Original|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,650,11,no,1.85,original_frejusBlue.0.jpg|| original_frejusBlue.1.jpg,original_frejusBlue.0.jpg,live,in
SKU54,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Plain Dyed, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Blue|| Plain Linen_Original|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,650,11,no,1.85,original_Mint-9228.0.jpg|| original_Mint-9228.1.jpg,original_Mint-9228.0.jpg,live,in
SKU55,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Plain Dyed, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Black|| Plain Linen_Original|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,650,11,no,1.85,original_Black-136.0.jpg|| original_Black-136.1.jpg,original_Black-136.0.jpg,live,in
SKU56,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Plain Dyed, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Navy Blue|| Plain Linen_Original|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,650,11,no,1.85,original_Navy-15072.0.jpg|| original_Navy-15072.1.jpg,original_Navy-15072.0.jpg,live,in
SKU57,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Plain Dyed, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Grey|| Plain Linen_Original|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,650,11,no,1.85,original_Slate-15172.0.jpg|| original_Slate-15172.1.jpg,original_Slate-15172.0.jpg,live,in
SKU58,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Plain Dyed, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Blue|| Plain Linen_Original|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,650,11,no,1.85,original_Lagon-Blue.0.jpg|| original_Lagon-Blue.1.jpg,original_Lagon-Blue.0.jpg,live,in
SKU59,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Chambray, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Red|| Linen Chambrey_Gurteen|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,1200,8.8,no,2.15,Gurteen_20col-2washe.0.jpg|| Gurteen_20col-2washe.1.jpg,Gurteen_20col-2washe.0.jpg,live,in
SKU60,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Chambray, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Red|| Linen Chambrey_Gurteen|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,1200,8.8,no,2.15,Gurteen_20col-4wash.0.jpg|| Gurteen_20col-4wash.1.jpg,Gurteen_20col-4wash.0.jpg,live,in
SKU61,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Chambray, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Olive|| Linen Chambrey_Gurteen|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,1200,8.8,no,2.15,Gurteen_20col-1wash.0.jpg|| Gurteen_20col-1wash.1.jpg,Gurteen_20col-1wash.0.jpg,live,in
SKU62,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Chambray, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Brown|| Linen Chambrey_Gurteen|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,1200,8.8,no,2.15,Gurteen_20col-3wash.0.jpg|| Gurteen_20col-3wash.1.jpg,Gurteen_20col-3wash.0.jpg,live,in
SKU63,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Chambray, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Brown|| Linen Chambrey_Gurteen|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,1200,8.8,no,2.15,Gurteen_06col-6wash.0.jpg|| Gurteen_06col-6wash.1.jpg,Gurteen_06col-6wash.0.jpg,live,in
SKU64,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Chambray, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Khaki|| Linen Chambrey_Gurteen|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,1200,8.8,no,2.15,Gurteen_NNG.0.jpg|| Gurteen_NNG.1.jpg,Gurteen_NNG.0.jpg,live,in
SKU65,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Chambray, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Grey|| Linen Chambrey_Gurteen|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,1200,8.8,no,2.15,Gurteen_05col-2wash.0.jpg|| Gurteen_05col-2wash.1.jpg,Gurteen_05col-2wash.0.jpg,live,in
SKU66,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Chambray, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Blue|| Linen Chambrey_Gurteen|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,1200,8.8,no,2.15,Gurteen_06col-5wash.0.jpg|| Gurteen_06col-5wash.1.jpg,Gurteen_06col-5wash.0.jpg,live,in
SKU67,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Chambray, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Blue|| Linen Chambrey_Gurteen|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,1200,8.8,no,2.15,Gurteen_06col-4wash.0.jpg|| Gurteen_06col-4wash.1.jpg,Gurteen_06col-4wash.0.jpg,live,in
SKU68,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Chambray, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Navy Blue|| Linen Chambrey_Gurteen|| 58|| Irish Linen|| Lightweight and great for summer,linen||plain||spring||summer||blouses||shirts,1200,8.8,no,2.15,Gurteen_06col-2wash.0.jpg|| Gurteen_06col-2wash.1.jpg,Gurteen_06col-2wash.0.jpg,live,in
SKU69,Linens Prints,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Prints, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Prints|| Plain|| N/A|| Linen Italy_420/Andria-952-1|| 58|| Linen|| Lightweight and great for summer,linen||prints||spring summer ||blouses||shirts,299,13.4,no,2.6,420_Andria-952-1_Pri.0.jpg|| 420_Andria-952-1_Pri.1.jpg,420_Andria-952-1_Pri.0.jpg,live,in
